user_id,username,role,country,city,browser,behaviour_profile,account_created,active
1958,user_1958,Customer,Germany,Berlin,Edge 138.0 (Windows 11),Casual Visitor,2024-05-15,True
1959,user_1959,Visitor,Germany,Berlin,Safari 18.0 (macOS),Shopper,2026-05-27,False
1960,user_1960,Visitor,United Kingdom,London,Chrome 138.0 (Windows 11),Registered User,2026-06-02,True
1961,user_1961,Customer,United States,Dallas,Chrome Mobile (Android),Casual Visitor,2023-12-09,True
1962,user_1962,Visitor,Singapore,Singapore,Edge 138.0 (Windows 11),Casual Visitor,2025-10-20,True
1963,user_1963,Visitor,India,Mumbai,Firefox 140.0 (Ubuntu),Shopper,2025-02-09,True
1964,user_1964,Customer,Kenya,Nairobi,Chrome Mobile (Android),API Client,2023-11-12,True
1965,user_1965,Visitor,Singapore,Singapore,Edge 138.0 (Windows 11),Shopper,2025-10-24,True
1966,user_1966,Customer,Uganda,Kampala,Chrome Mobile (Android),Shopper,2025-11-21,False
1967,user_1967,Customer,Kenya,Mombasa,Safari 18.0 (macOS),API Client,2025-09-25,True
1968,user_1968,Visitor,Singapore,Singapore,Chrome 138.0 (Windows 11),Casual Visitor,2025-09-25,True
1969,user_1969,Visitor,Ethiopia,Mekelle,Firefox 140.0 (Ubuntu),Registered User,2025-12-06,False
1970,user_1970,Visitor,Germany,Berlin,Firefox 140.0 (Ubuntu),Shopper,2023-08-30,True
1971,user_1971,Customer,United Kingdom,London,Edge 138.0 (Windows 11),Shopper,2025-03-27,True
1972,user_1972,Visitor,Tanzania,Dar es Salaam,Safari 18.0 (macOS),Casual Visitor,2025-07-29,True
1973,user_1973,Visitor,Uganda,Kampala,Chrome 138.0 (Windows 11),Shopper,2023-10-05,True
1974,user_1974,Customer,India,Mumbai,Chrome 138.0 (Windows 11),Casual Visitor,2026-04-12,True
1975,user_1975,Visitor,Germany,Berlin,Chrome 138.0 (Windows 11),Shopper,2025-03-21,True
1976,user_1976,Customer,Singapore,Singapore,Safari 18.0 (macOS),Administrator,2025-02-28,True
1977,user_1977,Customer,Tanzania,Dar es Salaam,Safari 18.0 (macOS),Shopper,2024-08-27,False
1978,user_1978,Customer,Kenya,Mombasa,Firefox 140.0 (Ubuntu),Registered User,2023-08-24,True
1979,user_1979,Visitor,United Kingdom,London,Firefox 140.0 (Ubuntu),Casual Visitor,2025-02-03,True
1980,user_1980,Customer,Kenya,Nairobi,Safari 18.0 (macOS),Casual Visitor,2023-11-11,True
1981,user_1981,API Client,Tanzania,Dar es Salaam,Chrome Mobile (Android),Shopper,2025-01-15,True
1982,user_1982,Visitor,United Kingdom,London,Chrome 138.0 (Windows 11),Casual Visitor,2024-08-07,True
1983,user_1983,Customer,Germany,Berlin,Chrome 138.0 (Windows 11),Registered User,2026-05-15,False
1984,user_1984,Customer,Singapore,Singapore,Chrome Mobile (Android),Shopper,2026-03-31,True
1985,user_1985,Visitor,Kenya,Mombasa,Chrome 138.0 (Windows 11),Casual Visitor,2024-01-07,True
1986,user_1986,Visitor,Kenya,Mombasa,Chrome Mobile (Android),Shopper,2026-01-18,True
1987,user_1987,Visitor,Ethiopia,Addis Ababa,Edge 138.0 (Windows 11),Registered User,2024-12-27,True
1988,user_1988,Visitor,Ethiopia,Addis Ababa,Edge 138.0 (Windows 11),Casual Visitor,2024-02-22,True
1989,user_1989,Visitor,India,Mumbai,Edge 138.0 (Windows 11),Shopper,2023-10-06,True
1990,user_1990,Customer,India,Mumbai,Edge 138.0 (Windows 11),Casual Visitor,2025-01-27,True
1991,user_1991,Customer,India,Mumbai,Chrome Mobile (Android),Casual Visitor,2025-11-24,True
1992,user_1992,Visitor,Singapore,Singapore,Edge 138.0 (Windows 11),Shopper,2025-01-05,True
1993,user_1993,Customer,United States,New York,Edge 138.0 (Windows 11),Shopper,2026-04-23,True
1994,user_1994,Customer,United States,New York,Firefox 140.0 (Ubuntu),Casual Visitor,2024-04-26,True
1995,user_1995,Customer,Germany,Berlin,Chrome 138.0 (Windows 11),Registered User,2026-06-27,True
1996,user_1996,Visitor,Uganda,Kampala,Chrome Mobile (Android),Registered User,2025-07-20,False
1997,user_1997,Customer,Germany,Berlin,Firefox 140.0 (Ubuntu),API Client,2025-08-11,True
1998,user_1998,Visitor,Singapore,Singapore,Safari 18.0 (macOS),Registered User,2026-04-06,True
1999,user_1999,Visitor,Uganda,Kampala,Safari 18.0 (macOS),Casual Visitor,2024-05-08,True
2000,user_2000,Visitor,United Kingdom,London,Firefox 140.0 (Ubuntu),Casual Visitor,2024-02-24,True
2001,user_2001,Visitor,Ethiopia,Addis Ababa,Safari 18.0 (macOS),Shopper,2023-11-05,True
2002,user_2002,Customer,Kenya,Nairobi,Edge 138.0 (Windows 11),Shopper,2025-07-09,True
2003,user_2003,Visitor,Ethiopia,Mekelle,Edge 138.0 (Windows 11),Shopper,2023-09-25,True
2004,user_2004,API Client,Singapore,Singapore,Chrome 138.0 (Windows 11),Shopper,2024-10-27,True
2005,user_2005,Customer,Tanzania,Dar es Salaam,Firefox 140.0 (Ubuntu),Shopper,2024-06-07,True
2006,user_2006,Customer,Tanzania,Dar es Salaam,Safari 18.0 (macOS),Casual Visitor,2023-10-06,False
2007,user_2007,Visitor,United States,Dallas,Firefox 140.0 (Ubuntu),Registered User,2024-06-03,True
2008,user_2008,Visitor,Uganda,Kampala,Firefox 140.0 (Ubuntu),Casual Visitor,2023-10-03,True
2009,user_2009,Visitor,India,Mumbai,Chrome 138.0 (Windows 11),Casual Visitor,2024-12-01,True
2010,user_2010,Visitor,Tanzania,Dar es Salaam,Chrome 138.0 (Windows 11),Shopper,2024-11-22,True
2011,user_2011,Visitor,Tanzania,Dar es Salaam,Chrome 138.0 (Windows 11),Shopper,2025-10-07,True
2012,user_2012,Customer,Ethiopia,Mekelle,Firefox 140.0 (Ubuntu),Shopper,2025-04-08,True
2013,user_2013,Visitor,India,Mumbai,Safari 18.0 (macOS),Shopper,2025-11-19,True
2014,user_2014,Visitor,Uganda,Kampala,Chrome Mobile (Android),Casual Visitor,2025-08-03,True
2015,user_2015,Visitor,United States,New York,Chrome Mobile (Android),Shopper,2024-08-26,True
2016,user_2016,Visitor,Ethiopia,Addis Ababa,Edge 138.0 (Windows 11),Registered User,2023-09-24,True
2017,user_2017,Visitor,India,Mumbai,Safari 18.0 (macOS),Shopper,2026-04-29,True
2018,user_2018,Customer,India,Mumbai,Chrome Mobile (Android),Registered User,2024-05-21,True
2019,user_2019,Visitor,Ethiopia,Addis Ababa,Chrome Mobile (Android),Casual Visitor,2024-10-16,True
2020,user_2020,Customer,India,Mumbai,Chrome Mobile (Android),Casual Visitor,2025-02-03,True
2021,user_2021,Visitor,United Kingdom,London,Safari 18.0 (macOS),Registered User,2023-10-12,True
2022,user_2022,API Client,Uganda,Kampala,Safari 18.0 (macOS),Shopper,2026-05-13,True
2023,user_2023,Administrator,United States,New York,Safari 18.0 (macOS),Administrator,2024-12-26,True
2024,user_2024,Visitor,United Kingdom,London,Edge 138.0 (Windows 11),Registered User,2024-09-26,True
2025,user_2025,Customer,United States,Dallas,Safari 18.0 (macOS),Casual Visitor,2024-02-08,True
2026,user_2026,Visitor,Kenya,Mombasa,Firefox 140.0 (Ubuntu),API Client,2025-02-20,True
2027,user_2027,Visitor,Kenya,Nairobi,Edge 138.0 (Windows 11),Casual Visitor,2025-06-07,True
2028,user_2028,Customer,United Kingdom,London,Edge 138.0 (Windows 11),Shopper,2025-04-11,True
2029,user_2029,Customer,Tanzania,Dar es Salaam,Chrome 138.0 (Windows 11),Casual Visitor,2025-06-12,True
2030,user_2030,API Client,India,Mumbai,Chrome 138.0 (Windows 11),Registered User,2025-03-21,True
2031,user_2031,Visitor,India,Mumbai,Chrome Mobile (Android),Shopper,2025-01-06,True
2032,user_2032,Visitor,Kenya,Mombasa,Edge 138.0 (Windows 11),Shopper,2024-05-15,True
2033,user_2033,Customer,India,Mumbai,Chrome 138.0 (Windows 11),Casual Visitor,2025-09-07,True
2034,user_2034,Customer,Germany,Berlin,Chrome Mobile (Android),Casual Visitor,2025-09-09,True
2035,user_2035,Visitor,Ethiopia,Mekelle,Chrome Mobile (Android),Shopper,2025-02-19,True
2036,user_2036,Customer,Singapore,Singapore,Firefox 140.0 (Ubuntu),Registered User,2025-10-13,True
2037,user_2037,Administrator,United Kingdom,London,Safari 18.0 (macOS),Registered User,2024-09-16,True
2038,user_2038,Visitor,United Kingdom,London,Edge 138.0 (Windows 11),Casual Visitor,2023-12-05,True
2039,user_2039,Customer,United States,Dallas,Chrome 138.0 (Windows 11),Casual Visitor,2025-05-19,True
2040,user_2040,Customer,Germany,Berlin,Chrome 138.0 (Windows 11),Registered User,2023-11-29,True
2041,user_2041,Visitor,Singapore,Singapore,Safari 18.0 (macOS),API Client,2025-05-28,False
2042,user_2042,Visitor,United Kingdom,London,Edge 138.0 (Windows 11),Shopper,2026-02-19,True
2043,user_2043,Visitor,Ethiopia,Addis Ababa,Chrome Mobile (Android),Registered User,2024-05-05,True
2044,user_2044,Customer,India,Mumbai,Safari 18.0 (macOS),Registered User,2025-11-23,True
2045,user_2045,Visitor,Uganda,Kampala,Chrome Mobile (Android),Casual Visitor,2024-10-28,True
2046,user_2046,Visitor,Germany,Berlin,Edge 138.0 (Windows 11),Casual Visitor,2024-12-09,True
2047,user_2047,Visitor,Kenya,Nairobi,Safari 18.0 (macOS),Casual Visitor,2024-01-05,True
2048,user_2048,Customer,United Kingdom,London,Firefox 140.0 (Ubuntu),Registered User,2023-12-01,True
2049,user_2049,Visitor,United Kingdom,London,Firefox 140.0 (Ubuntu),Casual Visitor,2024-12-20,True
2050,user_2050,Customer,Kenya,Nairobi,Chrome Mobile (Android),Casual Visitor,2026-05-21,True
2051,user_2051,Customer,United Kingdom,London,Firefox 140.0 (Ubuntu),Casual Visitor,2024-10-31,True
2052,user_2052,Administrator,United States,New York,Firefox 140.0 (Ubuntu),Registered User,2024-11-17,True
2053,user_2053,Customer,India,Mumbai,Safari 18.0 (macOS),Casual Visitor,2025-06-21,True
2054,user_2054,Visitor,Tanzania,Dar es Salaam,Safari 18.0 (macOS),Casual Visitor,2026-02-20,True
2055,user_2055,Visitor,Germany,Berlin,Firefox 140.0 (Ubuntu),Shopper,2025-05-21,True
2056,user_2056,Visitor,Singapore,Singapore,Firefox 140.0 (Ubuntu),Casual Visitor,2024-04-13,True
2057,user_2057,Visitor,United Kingdom,London,Firefox 140.0 (Ubuntu),API Client,2025-06-18,True
2058,user_2058,Visitor,United Kingdom,London,Chrome 138.0 (Windows 11),Administrator,2025-01-26,True
2059,user_2059,Visitor,Germany,Berlin,Chrome 138.0 (Windows 11),Casual Visitor,2025-06-23,True
2060,user_2060,Administrator,Ethiopia,Mekelle,Edge 138.0 (Windows 11),Casual Visitor,2023-10-03,True
2061,user_2061,Visitor,Germany,Berlin,Edge 138.0 (Windows 11),Registered User,2025-01-27,True
2062,user_2062,Customer,Kenya,Nairobi,Firefox 140.0 (Ubuntu),Shopper,2026-03-11,True
2063,user_2063,Customer,Uganda,Kampala,Chrome 138.0 (Windows 11),Casual Visitor,2025-06-04,True
2064,user_2064,Customer,United States,Dallas,Firefox 140.0 (Ubuntu),Shopper,2024-09-28,True
2065,user_2065,Customer,Singapore,Singapore,Firefox 140.0 (Ubuntu),Casual Visitor,2026-04-18,True
2066,user_2066,Visitor,Uganda,Kampala,Edge 138.0 (Windows 11),Shopper,2023-10-27,True
2067,user_2067,Visitor,United States,Dallas,Chrome 138.0 (Windows 11),Casual Visitor,2023-11-23,True
2068,user_2068,Administrator,Kenya,Nairobi,Chrome 138.0 (Windows 11),Shopper,2026-06-06,True
2069,user_2069,Visitor,Singapore,Singapore,Chrome 138.0 (Windows 11),Casual Visitor,2026-04-15,True
2070,user_2070,Visitor,Germany,Berlin,Safari 18.0 (macOS),Shopper,2025-04-21,True
2071,user_2071,Visitor,Singapore,Singapore,Chrome Mobile (Android),Registered User,2025-02-13,True
2072,user_2072,Customer,India,Mumbai,Edge 138.0 (Windows 11),Casual Visitor,2025-10-04,True
2073,user_2073,Visitor,United Kingdom,London,Chrome Mobile (Android),Casual Visitor,2026-06-19,True
2074,user_2074,Visitor,Uganda,Kampala,Chrome 138.0 (Windows 11),Registered User,2024-04-03,True
2075,user_2075,Visitor,United States,New York,Edge 138.0 (Windows 11),Casual Visitor,2023-09-16,True
2076,user_2076,Customer,United Kingdom,London,Chrome Mobile (Android),Shopper,2024-03-07,False
2077,user_2077,Visitor,United States,New York,Edge 138.0 (Windows 11),Shopper,2026-02-27,True
2078,user_2078,Customer,Kenya,Mombasa,Firefox 140.0 (Ubuntu),API Client,2026-06-17,True
2079,user_2079,Visitor,Kenya,Nairobi,Edge 138.0 (Windows 11),Casual Visitor,2025-06-09,True
2080,user_2080,Customer,United Kingdom,London,Chrome Mobile (Android),Shopper,2023-09-22,False
2081,user_2081,Visitor,India,Mumbai,Chrome 138.0 (Windows 11),Registered User,2024-02-11,True
2082,user_2082,Visitor,Singapore,Singapore,Firefox 140.0 (Ubuntu),Casual Visitor,2023-11-11,True
2083,user_2083,Customer,India,Mumbai,Edge 138.0 (Windows 11),Registered User,2024-07-30,True
2084,user_2084,Customer,United Kingdom,London,Chrome Mobile (Android),Casual Visitor,2026-04-27,True
2085,user_2085,Visitor,India,Mumbai,Edge 138.0 (Windows 11),Casual Visitor,2025-02-18,True
2086,user_2086,Customer,India,Mumbai,Chrome 138.0 (Windows 11),API Client,2025-02-11,False
2087,user_2087,Customer,Uganda,Kampala,Chrome Mobile (Android),Casual Visitor,2025-03-15,True
2088,user_2088,Visitor,Tanzania,Dar es Salaam,Edge 138.0 (Windows 11),Shopper,2025-12-27,True
2089,user_2089,Customer,Singapore,Singapore,Edge 138.0 (Windows 11),Shopper,2023-09-18,True
2090,user_2090,Visitor,Singapore,Singapore,Chrome 138.0 (Windows 11),Shopper,2026-02-23,True
2091,user_2091,Visitor,Tanzania,Dar es Salaam,Chrome Mobile (Android),Shopper,2024-03-24,True
2092,user_2092,Visitor,Kenya,Mombasa,Chrome Mobile (Android),API Client,2026-06-18,True
2093,user_2093,Visitor,India,Mumbai,Edge 138.0 (Windows 11),Casual Visitor,2025-06-27,True
2094,user_2094,Visitor,Singapore,Singapore,Chrome Mobile (Android),Shopper,2025-02-25,True
2095,user_2095,Visitor,Germany,Berlin,Firefox 140.0 (Ubuntu),Registered User,2025-02-26,True
2096,user_2096,Customer,Tanzania,Dar es Salaam,Safari 18.0 (macOS),Casual Visitor,2025-06-18,True
2097,user_2097,Visitor,United Kingdom,London,Edge 138.0 (Windows 11),Casual Visitor,2023-11-26,True
2098,user_2098,Visitor,Uganda,Kampala,Edge 138.0 (Windows 11),Registered User,2026-01-06,True
2099,user_2099,Visitor,Ethiopia,Mekelle,Chrome Mobile (Android),Shopper,2024-02-28,True
2100,user_2100,Visitor,United States,New York,Chrome Mobile (Android),Shopper,2025-10-29,True
2101,user_2101,Administrator,United Kingdom,London,Chrome 138.0 (Windows 11),Casual Visitor,2025-02-19,True
2102,user_2102,Visitor,Ethiopia,Mekelle,Firefox 140.0 (Ubuntu),Registered User,2025-04-08,True
2103,user_2103,Visitor,India,Mumbai,Chrome 138.0 (Windows 11),Casual Visitor,2024-11-29,True
2104,user_2104,Customer,United Kingdom,London,Safari 18.0 (macOS),Registered User,2026-05-04,False
2105,user_2105,Customer,Germany,Berlin,Edge 138.0 (Windows 11),Registered User,2024-10-04,True
2106,user_2106,Visitor,United States,Dallas,Edge 138.0 (Windows 11),API Client,2024-08-20,True
2107,user_2107,Visitor,Ethiopia,Mekelle,Safari 18.0 (macOS),Casual Visitor,2024-01-22,True
2108,user_2108,API Client,United States,New York,Safari 18.0 (macOS),Shopper,2023-09-08,True
2109,user_2109,Visitor,Germany,Berlin,Chrome 138.0 (Windows 11),Shopper,2024-05-14,True
2110,user_2110,Visitor,Ethiopia,Addis Ababa,Firefox 140.0 (Ubuntu),Casual Visitor,2025-09-12,True
2111,user_2111,Customer,Germany,Berlin,Chrome 138.0 (Windows 11),Casual Visitor,2025-10-11,True
2112,user_2112,Administrator,India,Mumbai,Safari 18.0 (macOS),Shopper,2025-03-22,True
2113,user_2113,Customer,Uganda,Kampala,Edge 138.0 (Windows 11),Casual Visitor,2025-12-18,True
2114,user_2114,Customer,Kenya,Mombasa,Edge 138.0 (Windows 11),Casual Visitor,2024-01-28,True
2115,user_2115,Visitor,United Kingdom,London,Chrome 138.0 (Windows 11),Casual Visitor,2024-09-08,True
2116,user_2116,Visitor,United States,New York,Chrome Mobile (Android),Shopper,2024-09-06,True
2117,user_2117,Customer,United Kingdom,London,Chrome 138.0 (Windows 11),Casual Visitor,2025-06-22,True
2118,user_2118,Customer,Tanzania,Dar es Salaam,Chrome 138.0 (Windows 11),Administrator,2024-06-27,True
2119,user_2119,Customer,Germany,Berlin,Firefox 140.0 (Ubuntu),Registered User,2026-03-06,True
2120,user_2120,Visitor,India,Mumbai,Safari 18.0 (macOS),Registered User,2024-10-15,True
2121,user_2121,Visitor,Uganda,Kampala,Firefox 140.0 (Ubuntu),Shopper,2025-08-31,True
2122,user_2122,Customer,Singapore,Singapore,Chrome Mobile (Android),Casual Visitor,2024-06-04,True
2123,user_2123,Visitor,Ethiopia,Addis Ababa,Chrome Mobile (Android),Administrator,2024-02-05,True
2124,user_2124,Customer,United States,New York,Chrome Mobile (Android),Casual Visitor,2024-02-25,True
2125,user_2125,Customer,Germany,Berlin,Edge 138.0 (Windows 11),Shopper,2023-11-22,False
2126,user_2126,Visitor,United Kingdom,London,Chrome 138.0 (Windows 11),Casual Visitor,2025-07-01,True
2127,user_2127,Visitor,United States,New York,Firefox 140.0 (Ubuntu),Casual Visitor,2024-04-23,True
2128,user_2128,Visitor,Tanzania,Dar es Salaam,Firefox 140.0 (Ubuntu),API Client,2025-06-20,True
2129,user_2129,Visitor,India,Mumbai,Chrome Mobile (Android),API Client,2023-12-13,True
2130,user_2130,Customer,Uganda,Kampala,Safari 18.0 (macOS),Registered User,2026-06-23,True
2131,user_2131,Visitor,United Kingdom,London,Edge 138.0 (Windows 11),Administrator,2024-12-07,True
2132,user_2132,Visitor,United Kingdom,London,Firefox 140.0 (Ubuntu),Casual Visitor,2026-06-01,True
2133,user_2133,Visitor,Tanzania,Dar es Salaam,Chrome Mobile (Android),Registered User,2025-01-19,True
2134,user_2134,Customer,Ethiopia,Addis Ababa,Chrome Mobile (Android),Registered User,2023-11-07,True
2135,user_2135,Visitor,United States,New York,Safari 18.0 (macOS),Shopper,2025-11-30,True
2136,user_2136,Customer,Uganda,Kampala,Chrome Mobile (Android),Shopper,2025-11-18,True
2137,user_2137,Visitor,India,Mumbai,Edge 138.0 (Windows 11),Casual Visitor,2024-10-23,True
2138,user_2138,Customer,United States,New York,Safari 18.0 (macOS),Shopper,2024-11-06,True
2139,user_2139,Visitor,Uganda,Kampala,Safari 18.0 (macOS),Casual Visitor,2024-03-30,True
2140,user_2140,Visitor,United States,Dallas,Chrome Mobile (Android),Administrator,2026-04-15,True
2141,user_2141,Customer,Singapore,Singapore,Chrome Mobile (Android),Casual Visitor,2024-04-25,True
2142,user_2142,Customer,Ethiopia,Addis Ababa,Chrome Mobile (Android),Shopper,2025-02-10,True
2143,user_2143,API Client,Tanzania,Dar es Salaam,Firefox 140.0 (Ubuntu),Registered User,2025-09-27,True
2144,user_2144,Visitor,India,Mumbai,Chrome 138.0 (Windows 11),Administrator,2024-07-12,True
2145,user_2145,Visitor,Germany,Berlin,Safari 18.0 (macOS),Casual Visitor,2024-02-03,True
2146,user_2146,Visitor,Ethiopia,Mekelle,Safari 18.0 (macOS),Registered User,2024-06-06,True
2147,user_2147,Visitor,Uganda,Kampala,Firefox 140.0 (Ubuntu),Casual Visitor,2024-03-01,True
2148,user_2148,Visitor,Ethiopia,Mekelle,Chrome 138.0 (Windows 11),Shopper,2024-07-31,True
2149,user_2149,Customer,Kenya,Nairobi,Chrome 138.0 (Windows 11),Casual Visitor,2025-09-04,False
2150,user_2150,Visitor,Singapore,Singapore,Safari 18.0 (macOS),Casual Visitor,2023-09-08,True
2151,user_2151,API Client,United Kingdom,London,Firefox 140.0 (Ubuntu),Shopper,2025-02-09,True
2152,user_2152,API Client,Singapore,Singapore,Chrome 138.0 (Windows 11),Registered User,2025-12-06,True
2153,user_2153,Customer,United Kingdom,London,Firefox 140.0 (Ubuntu),Shopper,2026-01-04,True
2154,user_2154,Customer,India,Mumbai,Chrome Mobile (Android),Registered User,2025-02-22,True
2155,user_2155,Administrator,Ethiopia,Mekelle,Chrome 138.0 (Windows 11),Casual Visitor,2025-07-25,True
2156,user_2156,Administrator,Singapore,Singapore,Safari 18.0 (macOS),Casual Visitor,2025-12-02,True
2157,user_2157,Administrator,United Kingdom,London,Chrome Mobile (Android),Registered User,2024-02-16,True
2158,user_2158,Visitor,Ethiopia,Addis Ababa,Edge 138.0 (Windows 11),Casual Visitor,2026-03-06,False
2159,user_2159,Customer,India,Mumbai,Chrome 138.0 (Windows 11),Casual Visitor,2023-12-10,True
2160,user_2160,Customer,India,Mumbai,Chrome 138.0 (Windows 11),Shopper,2023-11-09,True
2161,user_2161,Customer,Singapore,Singapore,Firefox 140.0 (Ubuntu),Casual Visitor,2024-11-21,True
2162,user_2162,Administrator,Tanzania,Dar es Salaam,Safari 18.0 (macOS),Shopper,2025-04-08,True
2163,user_2163,Visitor,India,Mumbai,Edge 138.0 (Windows 11),Shopper,2025-08-11,True
2164,user_2164,API Client,United States,Dallas,Edge 138.0 (Windows 11),Registered User,2025-10-23,True
2165,user_2165,Visitor,Singapore,Singapore,Chrome 138.0 (Windows 11),Casual Visitor,2025-04-28,True
2166,user_2166,Customer,Singapore,Singapore,Chrome 138.0 (Windows 11),Shopper,2025-04-26,True
2167,user_2167,Visitor,United States,Dallas,Chrome Mobile (Android),Casual Visitor,2026-01-08,True
2168,user_2168,Visitor,Germany,Berlin,Chrome 138.0 (Windows 11),Administrator,2023-11-21,True
2169,user_2169,Customer,Uganda,Kampala,Chrome 138.0 (Windows 11),Registered User,2024-02-09,True
2170,user_2170,Administrator,Kenya,Nairobi,Firefox 140.0 (Ubuntu),Administrator,2024-12-03,True
2171,user_2171,Administrator,United States,New York,Edge 138.0 (Windows 11),API Client,2026-04-22,False
2172,user_2172,Administrator,Tanzania,Dar es Salaam,Safari 18.0 (macOS),Casual Visitor,2023-11-22,True
2173,user_2173,Customer,Tanzania,Dar es Salaam,Safari 18.0 (macOS),Shopper,2025-06-28,True
2174,user_2174,Administrator,United States,New York,Edge 138.0 (Windows 11),Shopper,2025-07-22,True
2175,user_2175,Visitor,Germany,Berlin,Firefox 140.0 (Ubuntu),Registered User,2026-06-20,True
2176,user_2176,Visitor,Kenya,Mombasa,Safari 18.0 (macOS),Casual Visitor,2025-10-10,True
2177,user_2177,Visitor,Ethiopia,Addis Ababa,Safari 18.0 (macOS),Casual Visitor,2025-01-15,True
2178,user_2178,API Client,Uganda,Kampala,Safari 18.0 (macOS),Casual Visitor,2024-02-14,True
2179,user_2179,Customer,United States,New York,Safari 18.0 (macOS),Registered User,2025-12-02,True
2180,user_2180,Visitor,Ethiopia,Mekelle,Chrome Mobile (Android),API Client,2026-04-18,True
2181,user_2181,Visitor,Ethiopia,Addis Ababa,Safari 18.0 (macOS),Casual Visitor,2026-01-28,True
2182,user_2182,Visitor,Ethiopia,Addis Ababa,Edge 138.0 (Windows 11),Shopper,2024-05-07,True
2183,user_2183,Customer,Kenya,Nairobi,Edge 138.0 (Windows 11),Casual Visitor,2024-02-15,True
2184,user_2184,Customer,Uganda,Kampala,Edge 138.0 (Windows 11),Administrator,2025-06-01,True
2185,user_2185,Visitor,Tanzania,Dar es Salaam,Firefox 140.0 (Ubuntu),Administrator,2025-09-18,True
2186,user_2186,Customer,Tanzania,Dar es Salaam,Edge 138.0 (Windows 11),Shopper,2023-10-24,True
2187,user_2187,Customer,India,Mumbai,Chrome Mobile (Android),Shopper,2024-02-07,True
2188,user_2188,Visitor,Uganda,Kampala,Chrome 138.0 (Windows 11),Shopper,2025-10-11,True
2189,user_2189,Visitor,Uganda,Kampala,Firefox 140.0 (Ubuntu),Administrator,2024-03-23,True
2190,user_2190,Visitor,Kenya,Mombasa,Chrome 138.0 (Windows 11),Registered User,2024-11-13,True
2191,user_2191,Customer,Ethiopia,Addis Ababa,Chrome 138.0 (Windows 11),Shopper,2024-04-10,True
2192,user_2192,Visitor,India,Mumbai,Chrome Mobile (Android),Casual Visitor,2024-04-06,True
2193,user_2193,Customer,Tanzania,Dar es Salaam,Edge 138.0 (Windows 11),API Client,2024-12-12,True
2194,user_2194,Visitor,India,Mumbai,Edge 138.0 (Windows 11),Casual Visitor,2024-07-14,True
2195,user_2195,API Client,Uganda,Kampala,Firefox 140.0 (Ubuntu),Casual Visitor,2025-01-17,True
2196,user_2196,Visitor,United States,New York,Safari 18.0 (macOS),Registered User,2025-10-13,True
2197,user_2197,Visitor,Tanzania,Dar es Salaam,Edge 138.0 (Windows 11),Casual Visitor,2024-10-13,True
2198,user_2198,Customer,Germany,Berlin,Safari 18.0 (macOS),API Client,2023-11-29,True
2199,user_2199,Customer,United Kingdom,London,Firefox 140.0 (Ubuntu),Registered User,2024-08-22,True
2200,user_2200,Customer,Tanzania,Dar es Salaam,Chrome Mobile (Android),Casual Visitor,2024-05-29,True
2201,user_2201,Customer,Germany,Berlin,Firefox 140.0 (Ubuntu),Casual Visitor,2026-04-11,True
2202,user_2202,Visitor,Singapore,Singapore,Chrome Mobile (Android),Shopper,2025-12-01,True
2203,user_2203,Customer,United Kingdom,London,Chrome Mobile (Android),Shopper,2024-09-28,True
2204,user_2204,Visitor,Kenya,Nairobi,Firefox 140.0 (Ubuntu),Casual Visitor,2024-02-09,True
2205,user_2205,Customer,Uganda,Kampala,Firefox 140.0 (Ubuntu),Casual Visitor,2026-03-26,True
2206,user_2206,Customer,Tanzania,Dar es Salaam,Safari 18.0 (macOS),Casual Visitor,2024-11-11,True
2207,user_2207,Customer,Singapore,Singapore,Chrome 138.0 (Windows 11),Casual Visitor,2026-03-10,True
2208,user_2208,Customer,Kenya,Mombasa,Edge 138.0 (Windows 11),Administrator,2025-11-04,True
2209,user_2209,Visitor,Uganda,Kampala,Chrome 138.0 (Windows 11),Casual Visitor,2023-12-22,True
2210,user_2210,Visitor,India,Mumbai,Firefox 140.0 (Ubuntu),Casual Visitor,2025-09-17,True
2211,user_2211,Administrator,Singapore,Singapore,Firefox 140.0 (Ubuntu),Casual Visitor,2026-04-20,True
2212,user_2212,Customer,Germany,Berlin,Safari 18.0 (macOS),Shopper,2024-04-16,True
2213,user_2213,Customer,Tanzania,Dar es Salaam,Firefox 140.0 (Ubuntu),Administrator,2026-02-03,True
2214,user_2214,Customer,Kenya,Nairobi,Safari 18.0 (macOS),Casual Visitor,2026-01-17,True
2215,user_2215,Administrator,Kenya,Mombasa,Chrome Mobile (Android),Shopper,2024-03-25,True
2216,user_2216,Administrator,Kenya,Mombasa,Chrome Mobile (Android),Casual Visitor,2024-04-20,True
2217,user_2217,Visitor,Ethiopia,Mekelle,Firefox 140.0 (Ubuntu),Shopper,2026-05-18,True
2218,user_2218,API Client,Uganda,Kampala,Firefox 140.0 (Ubuntu),API Client,2026-03-26,True
2219,user_2219,Customer,Ethiopia,Mekelle,Safari 18.0 (macOS),Casual Visitor,2026-02-24,True
2220,user_2220,Visitor,Germany,Berlin,Edge 138.0 (Windows 11),Casual Visitor,2025-01-04,True
2221,user_2221,Visitor,Singapore,Singapore,Firefox 140.0 (Ubuntu),Casual Visitor,2025-12-21,True
2222,user_2222,Visitor,United States,Dallas,Safari 18.0 (macOS),Casual Visitor,2023-10-01,True
